"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"71",16,16,16,16,0,0,0,0,0,0,0,0,9,9,9,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,17,17,17,17,23,23,23,23,26,26,26,26,29,29,29,38,38,38,38,47,47,47,47,53,53,53,53,55,55,55,55,56,56,56,56,52,52,52,49,49,49,49,53,53,53,53,56,56,56,56
"72",16,16,16,16,0,0,0,0,0,0,0,0,9,9,9,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,17,17,17,17,23,23,23,23,26,26,26,26,29,29,29,38,38,38,38,47,47,47,47,53,53,53,53,55,55,55,55,56,56,56,56,52,52,52,49,49,49,49,53,53,53,53,56,56,56,56
"73",16,16,16,16,0,0,0,0,0,0,0,0,9,9,9,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,17,17,17,17,23,23,23,23,26,26,26,26,29,29,29,38,38,38,38,47,47,47,47,53,53,53,53,55,55,55,55,56,56,56,56,52,52,52,49,49,49,49,53,53,53,53,56,56,56,56
"74",9,9,9,9,0,0,0,0,0,0,0,0,6,6,6,9,9,9,9,10,10,10,10,10,10,10,10,9,9,9,9,10,10,10,10,11,11,11,10,10,10,10,15,15,15,15,24,24,24,24,27,27,27,27,28,28,28,28,30,30,30,30,36,36,36,41,41,41,41,51,51,51,51,53,53,53,53,57,57,57,57,63,63,63,63,63,63,63,60,60,60,60,59,59,59,59,61,61,61,61
"75",9,9,9,9,0,0,0,0,0,0,0,0,6,6,6,9,9,9,9,10,10,10,10,10,10,10,10,9,9,9,9,10,10,10,10,11,11,11,10,10,10,10,15,15,15,15,24,24,24,24,27,27,27,27,28,28,28,28,30,30,30,30,36,36,36,41,41,41,41,51,51,51,51,53,53,53,53,57,57,57,57,63,63,63,63,63,63,63,60,60,60,60,59,59,59,59,61,61,61,61
"76",9,9,9,9,0,0,0,0,0,0,0,0,6,6,6,9,9,9,9,10,10,10,10,10,10,10,10,9,9,9,9,10,10,10,10,11,11,11,10,10,10,10,15,15,15,15,24,24,24,24,27,27,27,27,28,28,28,28,30,30,30,30,36,36,36,41,41,41,41,51,51,51,51,53,53,53,53,57,57,57,57,63,63,63,63,63,63,63,60,60,60,60,59,59,59,59,61,61,61,61
"77",9,9,9,9,0,0,0,0,0,0,0,0,6,6,6,9,9,9,9,10,10,10,10,10,10,10,10,9,9,9,9,10,10,10,10,11,11,11,10,10,10,10,15,15,15,15,24,24,24,24,27,27,27,27,28,28,28,28,30,30,30,30,36,36,36,41,41,41,41,51,51,51,51,53,53,53,53,57,57,57,57,63,63,63,63,63,63,63,60,60,60,60,59,59,59,59,61,61,61,61
"78",10,10,10,10,11,11,11,11,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,8,8,8,8,8,8,8,8,9,9,9,9,10,10,10,9,9,9,9,12,12,12,12,22,22,22,22,27,27,27,27,29,29,29,29,32,32,32,32,35,35,35,38,38,38,38,41,41,41,41,47,47,47,47,58,58,58,58,66,66,66,66,67,67,67,64,64,64,64,55,55,55,55,57,57,57,57
"79",10,10,10,10,11,11,11,11,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,8,8,8,8,8,8,8,8,9,9,9,9,10,10,10,9,9,9,9,12,12,12,12,22,22,22,22,27,27,27,27,29,29,29,29,32,32,32,32,35,35,35,38,38,38,38,41,41,41,41,47,47,47,47,58,58,58,58,66,66,66,66,67,67,67,64,64,64,64,55,55,55,55,57,57,57,57
"80",10,10,10,10,11,11,11,11,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,8,8,8,8,8,8,8,8,9,9,9,9,10,10,10,9,9,9,9,12,12,12,12,22,22,22,22,27,27,27,27,29,29,29,29,32,32,32,32,35,35,35,38,38,38,38,41,41,41,41,47,47,47,47,58,58,58,58,66,66,66,66,67,67,67,64,64,64,64,55,55,55,55,57,57,57,57
"81",10,10,10,10,11,11,11,11,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,8,8,8,8,8,8,8,8,9,9,9,9,10,10,10,9,9,9,9,12,12,12,12,22,22,22,22,27,27,27,27,29,29,29,29,32,32,32,32,35,35,35,38,38,38,38,41,41,41,41,47,47,47,47,58,58,58,58,66,66,66,66,67,67,67,64,64,64,64,55,55,55,55,57,57,57,57
"82",10,10,10,10,10,10,10,10,11,11,11,11,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,12,12,12,12,19,19,19,19,20,20,20,20,25,25,25,33,33,33,33,36,36,36,36,43,43,43,43,58,58,58,58,69,69,69,69,68,68,68,66,66,66,66,52,52,52,52,52,52,52,52
"83",10,10,10,10,10,10,10,10,11,11,11,11,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,12,12,12,12,19,19,19,19,20,20,20,20,25,25,25,33,33,33,33,36,36,36,36,43,43,43,43,58,58,58,58,69,69,69,69,68,68,68,66,66,66,66,52,52,52,52,52,52,52,52
"84",10,10,10,10,10,10,10,10,11,11,11,11,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,12,12,12,12,19,19,19,19,20,20,20,20,25,25,25,33,33,33,33,36,36,36,36,43,43,43,43,58,58,58,58,69,69,69,69,68,68,68,66,66,66,66,52,52,52,52,52,52,52,52
"85",10,10,10,10,10,10,10,10,11,11,11,11,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,12,12,12,12,19,19,19,19,20,20,20,20,25,25,25,33,33,33,33,36,36,36,36,43,43,43,43,58,58,58,58,69,69,69,69,68,68,68,66,66,66,66,52,52,52,52,52,52,52,52
"86",9.06088924407959,9.06088924407959,9.06088924407959,9.06088924407959,9.07679462432861,9.07679462432861,9.07679462432861,9.07679462432861,9.09269905090332,9.09269905090332,9.09269905090332,9.09269905090332,10,10,10,12,12,12,12,10,10,10,10,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,12,12,12,12,13,13,13,13,15,15,15,21,21,21,21,31,31,31,31,42,42,42,42,52,52,52,52,65,65,65,65,64,64,64,59,59,59,59,46,46,46,46,41,41,41,41
"87",9.06088924407959,9.06088924407959,9.06088924407959,9.06088924407959,9.07679462432861,9.07679462432861,9.07679462432861,9.07679462432861,9.09269905090332,9.09269905090332,9.09269905090332,9.09269905090332,10,10,10,12,12,12,12,10,10,10,10,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,12,12,12,12,13,13,13,13,15,15,15,21,21,21,21,31,31,31,31,42,42,42,42,52,52,52,52,65,65,65,65,64,64,64,59,59,59,59,46,46,46,46,41,41,41,41
"88",9.06088924407959,9.06088924407959,9.06088924407959,9.06088924407959,9.07679462432861,9.07679462432861,9.07679462432861,9.07679462432861,9.09269905090332,9.09269905090332,9.09269905090332,9.09269905090332,10,10,10,12,12,12,12,10,10,10,10,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,12,12,12,12,13,13,13,13,15,15,15,21,21,21,21,31,31,31,31,42,42,42,42,52,52,52,52,65,65,65,65,64,64,64,59,59,59,59,46,46,46,46,41,41,41,41
"89",9.07679462432861,9.07679462432861,9.07679462432861,9.07679462432861,9.08338260650635,9.08338260650635,9.08338260650635,9.08338260650635,9.09928703308105,9.09928703308105,9.09928703308105,9.09928703308105,9.11519145965576,9.11519145965576,9.11519145965576,9.13109588623047,9.13109588623047,9.13109588623047,9.13109588623047,14,14,14,14,34,34,34,34,36,36,36,36,21,21,21,21,17,17,17,13,13,13,13,10,10,10,10,9,9,9,9,11,11,11,11,10,10,10,10,9.01590442657471,9.01590442657471,9.01590442657471,9.01590442657471,9.03180885314941,9.03180885314941,9.03180885314941,9.04771423339844,9.04771423339844,9.04771423339844,9.04771423339844,22,22,22,22,35,35,35,35,46,46,46,46,53,53,53,53,52,52,52,42,42,42,42,32,32,32,32,32,32,32,32
"90",9.07679462432861,9.07679462432861,9.07679462432861,9.07679462432861,9.08338260650635,9.08338260650635,9.08338260650635,9.08338260650635,9.09928703308105,9.09928703308105,9.09928703308105,9.09928703308105,9.11519145965576,9.11519145965576,9.11519145965576,9.13109588623047,9.13109588623047,9.13109588623047,9.13109588623047,14,14,14,14,34,34,34,34,36,36,36,36,21,21,21,21,17,17,17,13,13,13,13,10,10,10,10,9,9,9,9,11,11,11,11,10,10,10,10,9.01590442657471,9.01590442657471,9.01590442657471,9.01590442657471,9.03180885314941,9.03180885314941,9.03180885314941,9.04771423339844,9.04771423339844,9.04771423339844,9.04771423339844,22,22,22,22,35,35,35,35,46,46,46,46,53,53,53,53,52,52,52,42,42,42,42,32,32,32,32,32,32,32,32
"91",9.07679462432861,9.07679462432861,9.07679462432861,9.07679462432861,9.08338260650635,9.08338260650635,9.08338260650635,9.08338260650635,9.09928703308105,9.09928703308105,9.09928703308105,9.09928703308105,9.11519145965576,9.11519145965576,9.11519145965576,9.13109588623047,9.13109588623047,9.13109588623047,9.13109588623047,14,14,14,14,34,34,34,34,36,36,36,36,21,21,21,21,17,17,17,13,13,13,13,10,10,10,10,9,9,9,9,11,11,11,11,10,10,10,10,9.01590442657471,9.01590442657471,9.01590442657471,9.01590442657471,9.03180885314941,9.03180885314941,9.03180885314941,9.04771423339844,9.04771423339844,9.04771423339844,9.04771423339844,22,22,22,22,35,35,35,35,46,46,46,46,53,53,53,53,52,52,52,42,42,42,42,32,32,32,32,32,32,32,32
"92",9.07679462432861,9.07679462432861,9.07679462432861,9.07679462432861,9.08338260650635,9.08338260650635,9.08338260650635,9.08338260650635,9.09928703308105,9.09928703308105,9.09928703308105,9.09928703308105,9.11519145965576,9.11519145965576,9.11519145965576,9.13109588623047,9.13109588623047,9.13109588623047,9.13109588623047,14,14,14,14,34,34,34,34,36,36,36,36,21,21,21,21,17,17,17,13,13,13,13,10,10,10,10,9,9,9,9,11,11,11,11,10,10,10,10,9.01590442657471,9.01590442657471,9.01590442657471,9.01590442657471,9.03180885314941,9.03180885314941,9.03180885314941,9.04771423339844,9.04771423339844,9.04771423339844,9.04771423339844,22,22,22,22,35,35,35,35,46,46,46,46,53,53,53,53,52,52,52,42,42,42,42,32,32,32,32,32,32,32,32
"93",10,10,10,10,10,10,10,10,12,12,12,12,10,10,10,9.1376838684082,9.1376838684082,9.1376838684082,9.1376838684082,17,17,17,17,40,40,40,40,45,45,45,45,38,38,38,38,24,24,24,13,13,13,13,9.02249240875244,9.02249240875244,9.02249240875244,9.02249240875244,9.01590442657471,9.01590442657471,9.01590442657471,9.01590442657471,10,10,10,10,10.0159044265747,10.0159044265747,10.0159044265747,10.0159044265747,10.0224924087524,10.0224924087524,10.0224924087524,10.0224924087524,12,12,12,9.05430221557617,9.05430221557617,9.05430221557617,9.05430221557617,16,16,16,16,23,23,23,23,33,33,33,33,40,40,40,40,33,33,33,24,24,24,24,24.015905380249,24.015905380249,24.015905380249,24.015905380249,29,29,29,29
"94",10,10,10,10,10,10,10,10,12,12,12,12,10,10,10,9.1376838684082,9.1376838684082,9.1376838684082,9.1376838684082,17,17,17,17,40,40,40,40,45,45,45,45,38,38,38,38,24,24,24,13,13,13,13,9.02249240875244,9.02249240875244,9.02249240875244,9.02249240875244,9.01590442657471,9.01590442657471,9.01590442657471,9.01590442657471,10,10,10,10,10.0159044265747,10.0159044265747,10.0159044265747,10.0159044265747,10.0224924087524,10.0224924087524,10.0224924087524,10.0224924087524,12,12,12,9.05430221557617,9.05430221557617,9.05430221557617,9.05430221557617,16,16,16,16,23,23,23,23,33,33,33,33,40,40,40,40,33,33,33,24,24,24,24,24.015905380249,24.015905380249,24.015905380249,24.015905380249,29,29,29,29
"95",10,10,10,10,10,10,10,10,12,12,12,12,10,10,10,9.1376838684082,9.1376838684082,9.1376838684082,9.1376838684082,17,17,17,17,40,40,40,40,45,45,45,45,38,38,38,38,24,24,24,13,13,13,13,9.02249240875244,9.02249240875244,9.02249240875244,9.02249240875244,9.01590442657471,9.01590442657471,9.01590442657471,9.01590442657471,10,10,10,10,10.0159044265747,10.0159044265747,10.0159044265747,10.0159044265747,10.0224924087524,10.0224924087524,10.0224924087524,10.0224924087524,12,12,12,9.05430221557617,9.05430221557617,9.05430221557617,9.05430221557617,16,16,16,16,23,23,23,23,33,33,33,33,40,40,40,40,33,33,33,24,24,24,24,24.015905380249,24.015905380249,24.015905380249,24.015905380249,29,29,29,29
"96",10,10,10,10,10,10,10,10,12,12,12,12,10,10,10,9.1376838684082,9.1376838684082,9.1376838684082,9.1376838684082,17,17,17,17,40,40,40,40,45,45,45,45,38,38,38,38,24,24,24,13,13,13,13,9.02249240875244,9.02249240875244,9.02249240875244,9.02249240875244,9.01590442657471,9.01590442657471,9.01590442657471,9.01590442657471,10,10,10,10,10.0159044265747,10.0159044265747,10.0159044265747,10.0159044265747,10.0224924087524,10.0224924087524,10.0224924087524,10.0224924087524,12,12,12,9.05430221557617,9.05430221557617,9.05430221557617,9.05430221557617,16,16,16,16,23,23,23,23,33,33,33,33,40,40,40,40,33,33,33,24,24,24,24,24.015905380249,24.015905380249,24.015905380249,24.015905380249,29,29,29,29
"97",11,11,11,11,10.0159044265747,10.0159044265747,10.0159044265747,10.0159044265747,15,15,15,15,15,15,15,12,12,12,12,17,17,17,17,34,34,34,34,44,44,44,44,46,46,46,46,33,33,33,19,19,19,19,15,15,15,15,12,12,12,12,10,10,10,10,10.0159044265747,10.0159044265747,10.0159044265747,10.0159044265747,10.0318088531494,10.0318088531494,10.0318088531494,10.0318088531494,10.0449848175049,10.0449848175049,10.0449848175049,10,10,10,10,9.07679462432861,9.07679462432861,9.07679462432861,9.07679462432861,13,13,13,13,20,20,20,20,27,27,27,27,18,18,18,26,26,26,26,33,33,33,33,33,33,33,33
"98",11,11,11,11,10.0159044265747,10.0159044265747,10.0159044265747,10.0159044265747,15,15,15,15,15,15,15,12,12,12,12,17,17,17,17,34,34,34,34,44,44,44,44,46,46,46,46,33,33,33,19,19,19,19,15,15,15,15,12,12,12,12,10,10,10,10,10.0159044265747,10.0159044265747,10.0159044265747,10.0159044265747,10.0318088531494,10.0318088531494,10.0318088531494,10.0318088531494,10.0449848175049,10.0449848175049,10.0449848175049,10,10,10,10,9.07679462432861,9.07679462432861,9.07679462432861,9.07679462432861,13,13,13,13,20,20,20,20,27,27,27,27,18,18,18,26,26,26,26,33,33,33,33,33,33,33,33
"99",11,11,11,11,10.0159044265747,10.0159044265747,10.0159044265747,10.0159044265747,15,15,15,15,15,15,15,12,12,12,12,17,17,17,17,34,34,34,34,44,44,44,44,46,46,46,46,33,33,33,19,19,19,19,15,15,15,15,12,12,12,12,10,10,10,10,10.0159044265747,10.0159044265747,10.0159044265747,10.0159044265747,10.0318088531494,10.0318088531494,10.0318088531494,10.0318088531494,10.0449848175049,10.0449848175049,10.0449848175049,10,10,10,10,9.07679462432861,9.07679462432861,9.07679462432861,9.07679462432861,13,13,13,13,20,20,20,20,27,27,27,27,18,18,18,26,26,26,26,33,33,33,33,33,33,33,33
"100",11,11,11,11,10.0159044265747,10.0159044265747,10.0159044265747,10.0159044265747,15,15,15,15,15,15,15,12,12,12,12,17,17,17,17,34,34,34,34,44,44,44,44,46,46,46,46,33,33,33,19,19,19,19,15,15,15,15,12,12,12,12,10,10,10,10,10.0159044265747,10.0159044265747,10.0159044265747,10.0159044265747,10.0318088531494,10.0318088531494,10.0318088531494,10.0318088531494,10.0449848175049,10.0449848175049,10.0449848175049,10,10,10,10,9.07679462432861,9.07679462432861,9.07679462432861,9.07679462432861,13,13,13,13,20,20,20,20,27,27,27,27,18,18,18,26,26,26,26,33,33,33,33,33,33,33,33
